lag_s,CL->FGBS,CL->FGBM,CL->FGBL,CL->FGBX,CL->FBTP,CL->FOAT,FESX->FGBS,FESX->FGBM,FESX->FGBL,FESX->FGBX,FESX->FBTP,FESX->FOAT,ZN->FGBS,ZN->FGBM,ZN->FGBL,ZN->FGBX,ZN->FBTP,ZN->FOAT
0,-0.018324897779425933,-0.024385079048106363,-0.03867838219061821,-0.023474926760579686,-0.0381511999951991,-0.03317518028671595,0.010591156415122042,0.012581349297684397,0.018434382845663438,0.010898955543936724,0.033051136893655894,0.0264422593735071,0.045699845590856415,0.06571369310774067,0.10193607569659607,0.07175756107747537,0.07676911705978728,0.07199100448903212
1,-0.010968178442351538,-0.01369508475739499,-0.021373295274823904,-0.016137271974888942,-0.021292413582289563,-0.020966690580265245,0.0023990005384751686,0.002544308369503189,0.003650652044997817,0.0029969344165005456,0.010997863769331708,0.009567395660566096,0.011835372845433609,0.014698262364041313,0.021746185386729303,0.02123629299951157,0.021644510133125034,0.0233385896473604
2,-0.005855143414459828,-0.006924813401358437,-0.009835326716912784,-0.009838696525617485,-0.011089414245555637,-0.011571551887618353,0.0010374553578235378,0.0005703244732860916,0.0014282423828107656,0.002036909478382478,0.005434998348667384,0.00560612970059499,0.006392693527647492,0.008337282590262892,0.009416605668281413,0.011837053253855794,0.010786595961254388,0.011363793175381108
3,-0.004286102562973005,-0.005611237020350078,-0.007533406411893095,-0.007414973185921962,-0.007105587144441949,-0.008102154098169199,0.0005566656304007933,0.0001105558526023488,-0.00041072228028581423,0.0006418717394485705,0.0041065532294584,0.003367935310929027,0.00525772031820816,0.005728195583688916,0.007447551188347635,0.008355487756714075,0.006457331945406591,0.008681068113833734
4,-0.002907229940190021,-0.00423507507515559,-0.005129775998839836,-0.005741299829665492,-0.005930298428911456,-0.006987641662188431,0.0004733537593145922,0.0006441500182903229,-0.0001924823071574127,0.0007720372945412832,0.0025011661454447855,0.0016690293550642812,0.004462003157119483,0.0047256114641146315,0.00469074124798224,0.005674448208415835,0.005935245570439272,0.007375047729620609
5,-0.0030154805796078136,-0.003259504713550948,-0.003792690090495668,-0.004458492620358584,-0.004748497472303809,-0.004814362295759272,5.880435608731516e-05,-0.000651597607009288,-0.00018375101589131112,0.000565680718637612,0.002089252359176586,0.002031443712415719,0.0023697100799907394,0.004091637165014363,0.003006609246189974,0.004896919743148099,0.0041353557325202635,0.0048273451217789795
6,-0.001983891264038885,-0.0029415029940768767,-0.004338638249729361,-0.004363643864095394,-0.004559769457045549,-0.004281589840807011,0.00015223004926610514,-0.0002965766448653934,0.00031156254835873573,8.450828588089468e-05,0.0014102516292007071,0.0017834384904397704,0.0025495364792147684,0.0024733777755413353,0.003206323735624351,0.0046177831082105224,0.003962698226108954,0.0038408571516845643
7,-0.002138536750595855,-0.00267606847703615,-0.0029647870438766055,-0.0031880351282994376,-0.003968730243114893,-0.004068895772534288,-0.0007431847638294144,-0.000478811821276897,-9.034804185090536e-05,0.0014496068495116559,0.0015973834030826811,0.0011655250685820167,0.002492378468915408,0.002646720963302979,0.0019102331204132298,0.003081606447231922,0.002691231811670026,0.003757846743851802
8,-0.002585338505780471,-0.0018867227780832102,-0.0024884940476435735,-0.002761268598597417,-0.003030680444173478,-0.00283828656134024,-0.0004511291150610624,0.00041023969278450496,0.00012780093134737608,7.880042091923205e-05,0.0010438802679122484,0.001274010139517208,0.0017975329681942775,0.0022168200090957914,0.0017003912028560064,0.0032684829980356277,0.0029774254920770294,0.003009915598362152
9,-0.0010565468228018768,-0.002314877144864814,-0.0015013681768194186,-0.00344530193751381,-0.002081277315445423,-0.0026815893460571147,0.00022458587235001017,0.0005308008850906192,-0.00031908185538109454,0.0005070076603603125,0.001256039517201959,0.00080290370460594,0.002795838083776605,0.001682129410909785,0.0013171506744314024,0.0029775980253479444,0.0016654281772106496,0.0027520610215862984
10,-0.001550269188841386,-0.0014675344138487935,-0.0012062839743653372,-0.002357981483524453,-0.001560825773006242,-0.0016854780568629553,0.0006341487782238296,-0.0005131942728708488,-0.0004858979637677816,-0.0001638979852755331,0.0007682391264997831,0.0008187457480405621,0.0020766992574654053,0.001498600009114424,0.0017477377812146447,0.0018983142468146012,0.0015067090375444877,0.0024353789464194283
11,-0.0017605522941293297,-0.0008347994636845413,-0.001275943447037797,-0.0019033637770734591,-0.0020048035043602574,-0.00202302021402961,0.0005344952810546878,-0.0005349903864867452,0.0005928167555297562,0.0005807459703229356,0.0006931147431124107,0.0010235699528060172,0.001067312041003293,0.001281660708442283,0.0011012072334686167,0.0014954336891578927,0.0010240738445915062,0.0019782761652115373
12,-0.001076287903867534,-0.0005933037708864101,-0.0013743517634535254,-0.0013407228802040834,-0.0010420191906007814,-0.002262890372836987,-0.0005224072274704602,-0.00039130951548100646,-9.765498921765507e-05,0.0006539468603334931,0.0004486584287968169,0.0007396468431847045,0.001643082957113189,0.0016225329048793922,0.0010586631739233048,0.002350387454942666,0.001060125546648881,0.0018309681842358131
13,-0.0013440042960271201,-0.0019543971750276188,-0.00101460027361257,-0.0010408954240373912,-0.0007110337549066912,-0.001492591104929904,9.604873183328363e-05,0.0004015565125446597,-0.00045263361521661775,-0.00015589180175263644,5.613931822216213e-05,-3.480380501858287e-05,0.0013583275111168044,0.000991942187690072,0.0004282164766993133,0.0014444661968154064,0.0012008865599784921,0.0010134944186333847
14,-0.00042615732026583954,-0.0005012155839937881,-0.0002515458556902759,-0.00109906705974785,-0.0008703697225269044,-0.0009255576669598659,-0.00017874123592573517,-0.00013847469983057658,-0.00013229922122114538,0.0006445690122139011,-8.81386654924701e-05,-8.022360465993277e-05,0.0015620247039269401,0.0006540617873050846,0.000730517043987453,0.0012184518632793098,0.0014196421073892004,0.002636464434942333
15,-0.0002336801171910069,-0.0006249500190777466,-0.0005753979173871858,-0.001182118334036837,-0.0008151073193302439,-0.00042096109824918794,0.0002908390386165583,0.0002561874597880985,-0.0005451590732145962,0.00012552357516672078,9.160472264170095e-05,0.0005084180722723504,0.00046966630372653675,0.0010338724287931459,-0.00027344409788162145,0.001129217912516834,0.0010679281208316536,0.0009516167608473635
16,-0.0005945970715000251,-0.0015813419747924648,-0.000515428320751622,-0.0007103012934126492,-0.001280929865645444,-0.001257135115964028,9.202330023677885e-05,0.0004061182188023364,3.849290243516378e-06,3.612339592394154e-05,0.000725286944369614,0.0005601755555254836,0.0014585090124457976,0.0008113596752251697,0.0006869281483218413,0.0007200103236106505,0.0008092737220975185,0.0006563955495651389
17,-0.0013228808141330524,-0.0009601331163528641,-0.0013325278936470724,-0.0009693688334684211,-0.0012278099282893111,-0.0011974411902133323,-0.00018861883468121882,-0.00039716273997049954,0.00017283189867547743,0.0008581966312813347,0.00012715628123759743,0.0002450974255212513,0.00045415479585008133,0.0009753968990567229,0.00043236851550342785,0.0007616738780035644,0.0005854348402381774,0.0006087255082353034
18,-0.0010446786881137629,-0.0013822299847419592,-0.0009855855088743432,-0.0013835162562784039,-0.0005826925258177624,-0.0008640037059148535,-0.0005727087795296986,-0.0004088258137820155,-0.00047137792128670424,-0.00018321498354320604,7.924024696702084e-05,-0.0003457761942893656,0.0009290588398863965,0.0010038955242645234,0.0006767089383532646,0.0007841500273490245,0.0004904927577654424,0.0007897070067958452
19,0.00021025273740680756,-0.0006420157483825122,-0.0003842092586950529,-0.0005871295108492559,-0.0007709885947113492,-0.0007662444120019299,0.00034025382969697816,-0.0003572528202983655,0.0006696049821186543,-0.0001815600246509135,-9.502474201313226e-05,0.00047536808733763825,0.0004791757477250518,0.0011690932188979349,0.00029543348421950016,0.0006153935587783153,0.0001439598085396025,0.0013198211556664488
20,-0.0014451721860061829,-0.000337479865473049,-0.0005276062570728349,-0.0006096004694422554,-0.0009172871072039636,-0.0005829112765725585,-0.00036142326338362083,-7.446608890352432e-06,0.0006076324148509639,-0.00035141682191029613,-6.465218419047292e-06,0.000243424456925489,0.0013568032861109997,0.001041935498073817,-0.0008063882648268122,0.0009548928198910965,-4.633553628045834e-05,0.00029330616303426487
21,-0.0011106093826683404,-0.00017663635073317726,-0.0009377195829254865,-0.0007237586966099371,-0.0005929840857146789,-0.0011185794239711767,0.00016930353985969887,-0.0003091392813974536,-0.0003017288440690475,-0.00029004295156838134,0.0002392457212602959,0.00015885517771099244,0.0006542769566807087,0.0007640538845201612,0.0007192523619272748,-0.00012758646198501942,-1.935061512539313e-05,0.000341625392563953
22,-0.000629604655891505,-0.0007567138831924222,0.00017516885498120838,-0.0011099751814146108,-0.0001758689188973704,-0.0009392323515401578,0.0005136490693592415,0.000545465471436177,9.030524272991734e-05,-0.0003156344683889002,0.0005982489446537185,0.00030613486979781624,-0.0002666825801398502,-0.0002682609736024193,-0.00010477064758645908,7.235949382715991e-05,0.00029384406239911477,-0.00038891490085612784
23,-0.001353813471885612,-0.0002376276133825261,-0.00037720496970173624,-0.0006208396714131805,-0.00026974204712077414,-0.0005746964782119615,3.67471691582575e-05,0.0001108739898793798,-2.0829779529527076e-05,0.0004113222011841662,0.00038973519359502537,0.0007463823821604252,0.0002632826756987094,0.000610167690156912,0.00017259089920124547,4.925646748024852e-05,-0.0002061395522204642,-2.698476214747595e-05
24,-0.0008425782359268093,-0.0004611404247909045,-0.0005181897943484338,-0.0006411843452962302,-0.0007398450413405488,-0.0008513791886492319,9.797443047280904e-06,0.00010793321301505175,6.925495686107518e-05,0.0009694003468070908,0.0006887523909374991,0.0004077718216315455,0.0010271201059390426,0.0006971667468478197,0.0001527105074528625,0.0008374383967141642,0.00014132759863319692,0.00039427317439937493
25,-0.000857746062602295,-0.0006974930112135001,-0.0006827637534869061,0.00022421114919700944,-0.000681463109852369,-0.00137660496165149,-0.00038355668893584615,0.0005089547549291263,0.00046214509142166593,0.00017390064812597623,1.0291283299601516e-05,-4.5667212669709854e-05,0.0004464468472597769,0.0009007210640496114,0.000474726210963302,0.0010095149684159377,-8.505655549230994e-05,0.00046916934215038265
26,1.5130307464942462e-05,-0.0005214558814939774,-0.000821902692735255,-0.0011050436484012595,5.422836183893639e-05,-0.00037071661620582556,0.0002796292055853516,-0.00028972992905442624,-0.0003597444083850316,9.133788170144017e-05,0.00013724213438024764,-0.0002648973006029559,0.0006935908121625991,0.0006413562144611115,0.0006448435902847448,0.00022904269268923406,-2.1891558677043868e-05,0.0005141070132793241
27,-0.0007577925898846775,-0.0006196124163662539,-0.0007150037247279431,0.0002890316543825292,-0.0006470982551639093,-0.0005396356678533089,2.8076016230240883e-05,-0.0001335122255928762,-0.0006211951174724028,-0.00044352478649930323,-0.0006585790222014924,0.0005458722691043265,0.00047674638077692015,0.0005203222889508761,6.194184714850501e-05,0.0007128370438724399,0.0006647965608606357,0.00042093102253179396
28,-0.0003623655727555735,0.00016472602128747162,-0.0008411847114315319,-0.00014066005858869414,-0.0007640378922816605,-0.0003666689265255271,0.0006835107867870558,0.0003745488094960986,0.0006337722558305534,3.0630607709319685e-05,0.0005238539977653047,0.0007154305492124051,5.9500534895077046e-05,-0.0004340044323960174,-0.00010734627938095911,0.00012505248061390006,0.0003678734351131382,-0.0006202620533453011
29,-0.000675016314544082,-0.0010095045231387162,0.00010260600593335437,-0.0005729774916008089,-0.0008100470115860649,-0.0007321340297090799,-0.0001738783752214228,9.169857175018834e-06,-0.0004404843500925244,-0.00010689605990400515,0.0005116625985202898,-0.000637714076813061,0.0004664307607934529,-0.00011006325304537725,-0.0006437121401634398,6.913236093190195e-05,-0.000850638252104724,-0.00048756388148364475
30,-0.0011940536642532308,-0.0002875974510405132,-0.00017489478712466008,-0.0006405869259214642,-9.186615526832007e-05,6.959014057251244e-05,-0.0003125078756292053,0.00012719619232605509,-0.00048274274300661243,-7.59468872147974e-05,0.0002540732183159623,0.00019942087528796888,0.0006248658682968759,0.0003050311130492793,0.0007617166314972072,-0.0005653438152243193,7.564094558642107e-05,-0.0002007208643642843
31,7.37676643367092e-05,-0.0003931412769289571,-0.00043135573249741696,-0.0005574764301404663,-0.000730103325387103,-0.00019776245599675482,0.00019154003007027795,-0.0004132820143684273,0.00013728869022204058,5.5619004663417795e-05,8.699995315296821e-05,0.0004983351106571152,0.0006433217173173521,0.0007303363679134722,-0.0011431845557289685,-0.00022932868379938357,0.0009428589448265897,-0.00014966409336559996
32,-0.0003081906071018539,-0.0002826617148172354,0.0001374509197335212,-0.0005661375564384037,-6.048164579276461e-05,-0.00033793449168439873,0.0003320350382884219,-2.1289686990033683e-05,-4.842644334790301e-05,-0.0005746030954054796,-0.00047485747255160936,9.873299419915026e-06,0.0004873091663684092,6.637812195756176e-05,7.29424614372293e-05,0.00017318386990103132,-0.0001299860036195415,0.0011091648174519238
33,-0.0007934090474250039,-0.0002328790608882486,-7.724653410052218e-06,-0.00030274125753274213,-0.0008680982456211551,-0.0007058296292649655,-0.0004032888024659965,0.0006491267375225495,0.00015369450974664332,0.000402058476753469,0.00039310408078991726,0.000484687089379723,-0.0005752152386488373,-0.0004809622246519856,-1.4610073744349498e-05,-5.677246231365396e-05,-4.3700298216336735e-05,-0.00034095314254333175
34,8.796107778893807e-05,-3.5566516571927545e-05,-0.0012607798022527923,-5.543512309941516e-06,9.46180877007703e-05,0.0003154140151702493,0.00042529391205300374,2.531794919855007e-05,5.0902878638751506e-05,0.0005235148286482634,-0.000305840740674037,-0.000151920777387602,0.000892626715255768,0.0006241146251500535,-0.0003796056212688041,-0.00018428280153722827,0.0005353985181295984,0.00036669349440154636
35,0.00012914380662896584,0.00014007179657961577,0.00011301574649641702,-0.0006331530267118734,0.00024290261957559805,-0.0005392772320599019,-0.0004398290129042616,-0.00011742671702521303,0.00015571836077469127,-0.0005042060562053611,0.0002968981716454543,0.00035854540825682195,0.0007590910715978628,0.0004007279428223358,0.0013399600769082602,2.039391375785535e-05,0.0012716950520998977,0.00022140198689569375
36,-0.0005100238122467479,0.00021320084036700404,-0.0002172841794299266,-4.5015585775491605e-06,0.0005394455407135216,-0.00021127801214435303,-0.00030277864906911575,0.0003831257869749931,-0.000323236073556227,0.0004042011778780257,-6.366248510588575e-05,0.00031889176930690206,0.000652346036572769,0.0004697797621288832,-0.0001085915189052898,-0.0002052029882550665,-0.00068691239011953,0.0003889415870311027
37,-0.0004652884729888388,-0.0012896978539037383,0.000738673400586199,0.0002611449717390408,-5.546463197998008e-05,0.00037111377036834405,0.0003543699772567552,-0.0001592255613992235,0.00014164832320781825,6.995649850357863e-05,7.726675172443857e-05,0.00020676352734981795,5.687191167042734e-07,-0.0002297995569554142,-0.00019089953948191193,0.0008283612317899785,0.0005463160600661359,-5.2099623157521526e-05
38,-1.0075969878630242e-05,-0.0005908182476266009,-0.0005298864541975469,0.0002561769201689556,9.789470804098489e-05,-0.0004296881134089835,-0.00025590693928161914,-0.0007797028472818666,-0.001098585013842299,-0.0008269174803130565,-0.0002885744574624718,-0.00042656939181659546,0.00028034180725798873,-0.00025603648663399716,-0.0003092634940001894,-0.00017999656044448244,0.00011090560133503707,7.896596624872293e-05
39,-0.0006937704848579346,-0.0006240720008175837,1.818584846433583e-05,-0.00022084259382048834,4.204503088374663e-05,-0.00035137571348753936,-0.0009863617796751938,0.0001874617879178857,0.0003327913069943371,0.0006042171414651111,2.699602423002475e-05,-0.0006980335731017077,0.0002536518385830304,0.00016107913861160676,-0.00034767659045309543,0.00010075872565838004,0.00020969795483485637,0.0009596094174657206
40,-7.714169920732785e-05,-0.0007855086741183428,0.00020221889293604392,-0.0010422703276551995,-0.000907894078283413,-1.7522715528281444e-06,-2.3887730463792504e-05,0.00042764163464181933,0.00047411551519882457,-0.00038602211033354685,-0.0002935214071880945,-0.0003722638182622181,0.0005387547685688257,0.0002069077546590326,1.9870846189511542e-05,-9.919512049020317e-05,-0.0008575660107316018,0.00016907668015725646
41,-0.00021753690678923528,6.224979239144397e-06,-0.0001482136153946765,0.00040080133809952575,-0.00047347150357470856,-0.00026435978342455405,-0.00016867250207726965,-0.0007083626702945085,-0.00048519561726747873,-5.381166658329055e-05,-6.826371883043086e-05,0.00034553283658663873,-7.902578490728403e-05,-8.098261110324416e-05,-0.0008069733043919277,0.00010085011901521412,-0.00011093903108368787,-0.0006565395943688899
42,-0.0003696307866130614,0.0005802072611576419,-0.00010634940354719026,0.0004124492154051277,0.00029409411821053365,3.8984722215579575e-06,-5.740863788632184e-06,0.0006369011327703676,0.0006618385751461395,-0.0005282716829385178,0.0011313602675904195,0.0003977029258884229,0.00021974285381513305,0.0005000644236480312,1.7377809151930522e-06,-6.621326402220984e-05,0.0004269849992872409,0.0005638077017650427
43,-0.000273799383085248,-0.0007577734455100402,-0.0005549293207272721,-0.0002780173685186234,0.0002980655508051793,-0.000679049924051108,-0.00018781989979228453,0.00014258665072266552,-0.00020962095421057879,-1.2391779487072525e-05,-0.0006608373214384431,0.000108642941917754,-0.0004946347834946693,-0.0008492214508893397,0.0008188682581887728,0.0006439075306794829,-0.000547992592556452,0.0003554866827081325
44,-7.60506561053415e-05,-0.00045217403200750023,-8.15981039601198e-05,-0.00021759943702939747,-0.000624881857093477,-9.261279877210446e-05,-6.006322908324557e-05,7.948394043881649e-05,-0.0004483950206563487,0.0005146447226021283,-7.618321107210918e-05,-0.0006112094834409461,0.0001368710858052133,0.0008738480808771155,-0.0005400472929907011,-0.00038340342743885746,0.00048146815589116085,-9.35226574959184e-05
45,-0.00046739560906029044,0.000543518049621803,3.077986425817441e-05,-0.00021119156619048393,-0.0004216935439459591,-0.00020843625169807663,0.000341019810753177,0.0003156977032482244,0.0005098553800474946,0.00019020113304581425,0.0004376018957541041,0.0002046241093146629,0.00029374181857033503,-5.937580987673746e-05,0.00040834394188833016,1.0845524697478408e-05,-0.0009627246556893632,-1.0069334443984273e-05
46,-1.894504487203222e-05,-0.0001571818371212902,-0.0005431393115696482,-9.22101684573918e-06,-1.657849222606964e-05,-0.0004952307484435422,0.0004170789795390696,-0.00038575284559027386,-0.00017612246699630398,-0.000263510413165979,-0.0003299644764349977,-9.734979701386623e-05,0.0002551712785629945,-9.02276701761641e-05,-0.00042059725085873524,-0.00030459921466137864,0.00012904310166301993,-0.00020012169554211952
47,-0.0005726168330718533,-0.00019988278190571446,0.00022482792737216282,0.0005198504620591106,-0.00030942037011862344,0.00014688737789076429,-0.0003248239707721647,-0.00012146241304347782,-0.000591770094051702,-0.00033059318825856435,-0.00010304893872890556,-0.00045314770055645713,-0.0005369689027886763,-0.00017021313655305194,-0.0012486164590909115,-0.00030492766873871314,-0.00034057881500391626,-0.0006117213551364774
48,0.00023222101675337946,0.0008540616884756572,-0.00028334970813995625,-0.00043248747343572417,-8.210309709586943e-05,0.0002027089557213899,-0.0001281104703995019,-0.000632943481533027,0.0008809746078630702,0.00035225707917653547,-0.0007830669458572286,0.00019513124353545702,0.00027730367406982715,0.00010927198225290947,-0.0002436794153552843,-0.0006908526548114643,-0.00020153815815639794,-0.0002288077486756062
49,-0.0002853129920161295,-7.28513844319712e-05,0.00035243272997724474,0.00031501700577572474,-0.00032141078058759576,-0.0006407245366562684,-0.0005917132942447886,0.0005272197532649486,-0.00044172778190395163,0.0004134344106970765,0.0001080132217462074,0.0004149616467864211,0.0005584809461770647,-0.00041613293287476506,0.0009754094897212433,0.0002083729432251302,0.00010530814726973126,-0.00016186313037313925
50,6.922986974803299e-05,-0.0007081934284334661,-0.0007098710268757839,-0.000810127125114002,0.00012215419735717864,-0.0005058972103566267,0.0003103449110105963,0.00030721639416586766,0.00023430870586933832,-0.00030543948822909665,0.0002463317377421247,0.00021073813961463675,1.3225973581754198e-05,0.0006959656682820208,0.00010669730386513652,-0.0010471551360042434,6.939366262564786e-05,0.0003255239721926676
51,-0.00016451441264860665,0.0001898200010062261,0.0005136441966868228,0.0002001848240958731,0.00024968603069935305,0.00036706658576389896,4.597936108807051e-05,-0.0001344068346964798,-5.9233603506365115e-05,-0.00027973168582204967,0.0005239305174991159,0.0003975103890086756,0.0006609581951271473,0.0004168730380325744,0.0005976512598075456,0.00020246743145984876,0.00011007971306214435,-0.00014119277311739305
52,-0.0004711404966371273,6.4507190244106825e-06,-0.0009211198626180799,-0.0006078774054006818,-0.0007557214976864459,-0.0003193749896018151,-0.00021445452117092135,-0.00021931008003708122,0.0006678638929355195,0.0006834980535955385,0.00022974885407854112,-0.00012087828491322481,0.0005151548812300503,-1.2531857935020021e-05,-4.3256259337707797e-05,0.00024592408760348454,-2.3946542663377017e-05,-0.00018188212486005835
53,-0.00041140917101518016,-0.0008729377383326857,-0.0006405727131771442,0.00017645175019862658,-0.0002509875325983301,-0.0008654214733479913,0.00023034495827026704,0.0007403342724623007,0.0003381136620935706,-0.00011484131452722696,0.0008051835843401638,0.0005075445106890404,1.2600973417844634e-05,-0.0004501282553998158,0.00016374156002717832,-0.00012088429085977664,0.00016206787597481905,-0.0005560144974148574
54,0.00038885584664243527,-0.0004763622883376062,0.0001468133044180806,9.690395837654664e-05,-9.244046842756622e-05,-0.0002935633142211021,-0.0008407324355549621,-0.0003255780988896963,-0.00028097452197739303,-0.00039027957767434585,0.00014914877420998731,-0.00020435159064780966,-0.0009312596901061428,0.00021573598421291434,-0.0009582621926099795,-7.962784745105761e-05,-0.0014388778865624347,0.0002246870791049077
55,0.0002417009287612438,-9.134732185543773e-05,0.00016050594758676564,-6.873845090223846e-05,-0.00030310176245873917,0.0009580683990273965,-0.00036762290129139336,2.2240180735716754e-05,4.7038663654977835e-05,0.0008139724689839331,-2.285607140641094e-05,-6.645715142375348e-05,0.0008926083626054604,0.00023231802246870154,-0.0002260783817363549,-5.266460618399049e-05,0.0005743981798689553,-0.00021206392412991297
56,-0.00034957947000509174,-0.00011694267533137431,-0.0007184760743409558,-8.706469954952053e-05,0.0006199612023700477,-0.0005345197094513547,0.000537546241657418,0.0004756743407987537,0.0003356801887856793,0.00022446283682912865,-8.669206265458335e-05,-0.0001469246713947343,-0.000227041297066806,-0.00038405343026139816,-0.0004333312895857755,0.0004503693735061938,-0.0001064675537600954,-0.00031285314927535264
57,-0.00040564318782074585,-8.604422231278155e-05,0.001305570833344942,-0.00023095078399895688,0.0009400270495898857,-0.0002556108526798457,-0.00039158762080226234,0.0006767767037791151,-0.00023735707950391983,3.55487357661878e-05,-0.00047323781431127124,0.00015421992283854347,-5.563985181142391e-05,0.0007367452606105664,-8.74703132041007e-05,-0.0003593540284664492,-0.00016271497482302143,0.000735006860616613
58,-0.00013651930514257832,-9.844696007925304e-05,3.524277464780528e-05,0.0007007281383766162,3.769945162928977e-05,0.00031640729301592326,-0.0006204580055184979,-0.000649200133136866,-0.00035350641047271264,-0.00010747538863397436,0.0006205258319791525,0.0005539455842249587,0.00037782069633311455,-9.451866903195547e-05,-0.0002102385652768793,-0.00016596856738627396,0.0003729238247959874,-7.897702699567575e-05
59,5.64932937795159e-05,-0.000324192179377075,-3.806771941010795e-05,-0.0005356246521899286,0.00020965948098642187,4.053892874476766e-05,0.0010794693736270165,-6.796260194812383e-05,0.0002984925154990488,0.0007695586091034815,-0.00010883257916715425,-4.111625536535638e-05,0.00012613790191210597,-0.00023267940978215877,-6.395305390812403e-05,0.0004917215372732428,-0.0002465528784247715,-0.0004251785565235756
60,-0.0012613211718045332,-0.00024339278383382878,-0.0005780428828709291,-9.04591148119471e-05,-0.00036984011998605193,-0.00024186622603548973,0.0007364948352668263,0.00010533116312860585,0.000570137507061912,4.48614713916601e-06,0.0005590581737561794,0.00025381039425856393,0.0006625540494475278,0.0008531248931352422,0.0006797761073575304,0.0004507654760650179,-0.00011950304805498729,0.0002833997407015569
